Date,ratio,ma_60,ma_150
2016-06-06,0.8712241653418125,0.9053180702320983,0.9262736650770649
2016-06-07,0.8973191704602933,0.9053371420166368,0.9261895079590854
2016-06-09,0.863006100942873,0.90329200560378,0.9258733812906074
2016-06-10,0.889811738648948,0.9027534136569193,0.9256604730984026
2016-06-12,0.867713004484305,0.9018079959331563,0.9253817839239298
2016-06-13,0.9533565823888405,0.9024421955356252,0.9256579587162336
2016-06-14,0.9699381078691424,0.9033615707911681,0.9259414170697698
2016-06-15,0.9771505376344085,0.9045395600348558,0.9260925578614245
2016-06-16,0.9706422018348624,0.9056750282354387,0.9262832143976361
2016-06-17,0.9651268115942029,0.9066592329650034,0.9267477972943597
2016-06-20,0.9492093914710109,0.9073278743380051,0.9270909213389664
2016-06-21,0.9484585741811176,0.9079560556258691,0.9272176714059077
2016-06-22,0.9855072463768115,0.9091767895593345,0.9271719845589412
2016-06-23,0.9431643625192012,0.9099153127372266,0.9272255857998617
2016-06-24,1.016135881104034,0.9119539218491295,0.9273900920534466
2016-06-27,0.9974726200505476,0.9136196285924837,0.9275884894905551
2016-06-28,0.9543099387658973,0.9129485026283997,0.9276227647751227
2016-06-29,0.9276869737493808,0.9121017084632909,0.927324717279795
2016-06-30,0.9140980293077312,0.9118824164466357,0.9270660351615128
2016-07-01,1.0173553719008266,0.913834856204718,0.9275078070516668
2016-07-03,0.9238625812441968,0.9140511272280237,0.9275876099123447
2016-07-04,0.9150897622513343,0.9147644037578649,0.927512176502391
2016-07-06,0.8738833420914345,0.9143536760442224,0.9271935662706854
2016-07-07,0.9061224489795918,0.913030032780947,0.9271497530605043
2016-07-09,0.8600777345918933,0.9125288356636501,0.9269550209921249
2016-07-10,0.8949373979314099,0.912633462398933,0.9267916498906499
2016-07-11,0.9433471933471933,0.9135372627716453,0.9265541812114987
2016-07-12,0.872112676056338,0.9133969184836953,0.9261900612381635
2016-07-13,0.8837852794687328,0.9133606699139658,0.925885633152954
2016-07-14,0.879645036051026,0.9132579911302555,0.9256792319311434
2016-07-15,0.8809917355371901,0.9131244508995822,0.9254844829571736
2016-07-18,0.8765981100611452,0.9131532767437488,0.9251557749083397
2016-07-19,0.8783482142857142,0.9129296482419856,0.9246233699687519
