Date,svxy,strat,n,capital,cash,spx,strat_ret,spx_ret,ex_ret
2016-05-02,103.620003,141.36652426291266,1.3642783262891112,141.36652426291266,0.0,2081.429932,-0.045856308395143985,0.007809946553678726,-0.05366625494882271
2016-05-03,102.300003,139.56567687221104,1.3642783262891112,139.56567687221104,0.0,2063.3701170000004,-0.012738853134370176,-0.00867663846010247,-0.004062214674267706
2016-05-04,102.480003,139.81124697094307,1.3642783262891112,139.81124697094307,0.0,2051.1201170000004,0.001759530740189641,-0.005936889314754001,0.007696420054943642
2016-05-05,107.120003,146.14149840492456,1.3642783262891112,146.14149840492456,0.0,2050.6298829999996,0.04527712591889754,-0.0002390079429954728,0.045516133861893016
2016-05-06,109.519997,149.41575820234848,1.3642783262891112,149.41575820234848,0.0,2057.139893,0.022404723046917763,0.003174639194507556,0.019230083852410207
2016-05-09,114.91999799999999,156.782862528588,1.3642783262891112,156.782862528588,0.0,2058.689941,0.04930607330093317,0.0007534966412710009,0.04855257665966217
2016-05-10,110.720001,151.05289765100872,1.3642783262891112,151.05289765100872,0.0,2084.389893,-0.03654713777492402,0.012483643839788838,-0.04903078161471286
2016-05-11,112.0,152.79917254438044,1.3642783262891112,152.79917254438044,0.0,2064.459961,0.01156068450541281,-0.009561518249023626,0.021122202754436437
2016-05-12,107.860001,147.15106163782184,1.3642783262891112,147.15106163782184,0.0,2064.110107,-0.036964276785714345,-0.0001694651417848414,-0.036794811643929504
2016-05-13,112.900002,154.0270257665973,1.3642783262891112,154.0270257665973,0.0,2046.609985,0.046727247851592324,-0.008478288992748939,0.05520553684434126
2016-05-16,107.959999,147.2874867418941,1.3642783262891112,147.2874867418941,0.0,2066.659912,-0.04375556166952066,0.009796652584981969,-0.05355221425450263
2016-05-17,108.41999799999999,147.91505340770877,1.3642783262891112,147.91505340770877,0.0,2047.209961,0.004260828123942462,-0.009411297372666105,0.013672125496608567
2016-05-18,107.959999,147.2874867418941,1.3642783262891112,147.2874867418941,0.0,2047.630005,-0.004242750493317682,0.00020517875938574903,-0.004447929252703431
2016-05-19,111.720001,152.41717597729783,1.3642783262891112,152.41717597729783,0.0,2040.040039,0.03482773281611484,-0.0037067077457677566,0.0385344405618826
2016-05-20,112.459999,153.4267392101951,1.3642783262891112,153.4267392101951,0.0,2052.320068,0.00662368415123793,0.006019503914256319,0.0006041802369816107
2016-05-23,116.900002,159.48413907175376,1.3642783262891112,159.48413907175376,0.0,2048.040039,0.03948073127761642,-0.0020854588262010365,0.04156619010381746
2016-05-24,119.120003,162.5128383203939,1.3642783262891112,162.5128383203939,0.0,2076.060059,0.01899059847749185,0.013681382915580853,0.005309215561910996
2016-05-25,120.339996,164.17724832851835,1.3642783262891112,164.17724832851835,0.0,2090.540039,0.010241713979808997,0.006974740416216374,0.0032669735635926234
