Date,svxy,strat,n,capital,cash,spx,strat_ret,spx_ret,ex_ret
2015-09-15,115.059998,195.98517781428993,0.0,0.0,195.98517781428993,1978.089966,0.0,0.012831311668480172,-0.012831311668480172
2015-09-16,115.0,195.98517781428993,0.0,0.0,195.98517781428993,1995.310059,0.0,0.008705414463438865,-0.008705414463438865
2015-09-17,101.279999,195.98517781428993,0.0,0.0,195.98517781428993,1990.199951,0.0,-0.0025610596092323634,0.0025610596092323634
2015-09-18,108.58000200000001,195.98517781428993,0.0,0.0,195.98517781428993,1958.030029,0.0,-0.016164165808483677,0.016164165808483677
2015-09-21,101.300003,195.98517781428993,0.0,0.0,195.98517781428993,1966.969971,0.0,0.004565783909129095,-0.004565783909129095
2015-09-22,103.279999,195.98517781428993,0.0,0.0,195.98517781428993,1942.7399899999998,0.0,-0.012318429542511944,0.012318429542511944
2015-09-23,100.760002,195.98517781428993,0.0,0.0,195.98517781428993,1938.7600100000002,0.0,-0.002048642649292276,0.002048642649292276
2015-09-24,98.18,195.98517781428993,0.0,0.0,195.98517781428993,1932.2399899999998,0.0,-0.0033629845707413564,0.0033629845707413564
2015-09-25,91.120003,195.98517781428993,0.0,0.0,195.98517781428993,1931.339966,0.0,-0.0004657930715944447,0.0004657930715944447
2015-09-28,90.980003,195.98517781428993,0.0,0.0,195.98517781428993,1881.77002,0.0,-0.025666090316902812,0.025666090316902812
2015-09-29,95.279999,195.98517781428993,0.0,0.0,195.98517781428993,1884.089966,0.0,0.0012328530985949993,-0.0012328530985949993
2015-09-30,96.459999,195.98517781428993,0.0,0.0,195.98517781428993,1920.030029,0.0,0.01907555565210206,-0.01907555565210206
2015-10-01,101.5,195.98517781428993,0.0,0.0,195.98517781428993,1923.819946,0.0,0.001973884232411738,-0.001973884232411738
2015-10-02,107.300003,195.98517781428993,0.0,0.0,195.98517781428993,1951.359985,0.0,0.014315289254205554,-0.014315289254205554
2015-10-05,106.0,195.98517781428993,0.9244583859164619,97.99258890714496,97.99258890714496,1987.050049,0.0,0.01828984107204601,-0.01828984107204601
2015-10-06,108.400002,195.98517781428993,0.0,0.0,195.98517781428993,1979.9200440000002,0.0,-0.0035882362417534175,0.0035882362417534175
2015-10-07,113.760002,195.98517781428993,0.8613975666697419,97.99258890714496,97.99258890714496,1995.8299559999998,0.0,0.008035633584403179,-0.008035633584403179
2015-10-08,113.760002,195.98517781428993,0.8613975666697419,97.99258890714496,97.99258890714496,2013.430054,0.0,0.008818435632298893,-0.008818435632298893
2015-10-09,120.82,202.06664291218317,0.8613975666697419,104.0740540050382,97.99258890714496,2014.890015,0.03103022976388492,0.0007251113576554058,0.030305118406229514
2015-10-12,114.019997,196.20913687463621,0.8613975666697419,98.21654796749127,97.99258890714496,2017.459961,-0.02898799105645844,0.0012754770636946855,-0.030263468120153125
2015-10-13,111.360001,193.91782279288498,0.8613975666697419,95.92523388574001,97.99258890714496,2003.689941,-0.011677917339880217,-0.006825424180004314,-0.004852493159875904
2015-10-14,119.400002,200.84346009030727,0.8613975666697419,102.85087118316231,97.99258890714496,1994.2399899999998,0.03571428968042434,-0.004716274113391039,0.04043056379381538
2015-10-15,120.32,201.63594412884828,0.8613975666697419,103.64335522170333,97.99258890714496,2023.859985,0.003945779654386916,0.01485277356212289,-0.010906993907735973
2015-10-16,129.0,209.11287500754167,1.6210300388181524,209.11287500754167,0.0,2033.109985,0.037081339396092705,0.004570474276163861,0.032510865119928845
2015-10-19,123.940002,200.9104662531819,1.6210300388181524,200.9104662531819,0.0,2033.660034,-0.03922479069767437,0.0002705456193015099,-0.03949533631697588
2015-10-20,115.519997,187.26138522118285,1.6210300388181524,187.26138522118285,0.0,2030.77002,-0.06793613735781623,-0.001421090030626071,-0.06651504732719016
2015-10-21,125.099998,202.7908546140908,1.6210300388181524,202.7908546140908,0.0,2018.939941,0.08292937369103281,-0.005825415425425584,0.0887547891164584
2015-10-22,123.440002,200.09995123377283,1.6210300388181524,200.09995123377283,0.0,2052.51001,-0.013269352730125417,0.016627571884764603,-0.02989692461489002
2015-10-23,119.5,193.71308963876922,1.6210300388181524,193.71308963876922,0.0,2075.149902,-0.03191835657941744,0.011030344256396596,-0.042948700835814035
2015-10-26,121.839996,197.50629344548355,1.6210300388181524,197.50629344548355,0.0,2071.179932,0.019581556485355645,-0.0019131003481598352,0.02149465683351548
2015-10-27,125.440002,203.34201131140912,1.6210300388181524,203.34201131140912,0.0,2065.889893,0.029546997030433175,-0.0025541185091011442,0.03210111553953432
2015-10-28,123.720001,200.55383802361186,1.6210300388181524,200.55383802361186,0.0,2090.350098,-0.013711742447197972,0.011840033238402548,-0.02555177568560052
2015-10-29,121.699997,197.27935086107902,1.6210300388181524,197.27935086107902,0.0,2089.409912,-0.016327222629104354,-0.00044977441860072354,-0.01587744821050363
2015-10-30,127.959999,207.42700214614075,1.6210300388181524,207.42700214614075,0.0,2079.360107,0.05143797990397658,-0.004809877153488018,0.0562478570574646
2015-11-02,125.480003,203.40685413399189,1.6210300388181524,203.40685413399189,0.0,2104.050049,-0.019381025471874258,0.011873817294504763,-0.03125484276637902
2015-11-03,121.379997,196.76062124865723,1.6210300388181524,196.76062124865723,0.0,2109.790039,-0.03267457684074171,0.0027280672352485436,-0.03540264407599025
2015-11-04,123.800003,200.68352366877738,1.6210300388181524,200.68352366877738,0.0,2102.310059,0.019937436643699957,-0.003545367008911171,0.02348280365261113
2015-11-05,126.379997,204.86577144274798,1.6210300388181524,204.86577144274798,0.0,2099.929932,0.020840015650080312,-0.0011321484144598548,0.021972164064540167
2015-11-06,119.480003,193.68067390108297,1.6210300388181524,193.68067390108297,0.0,2099.199951,-0.054597200219904995,-0.00034762159864287767,-0.05424957862126212
2015-11-09,122.800003,199.06249362995925,0.8105150194090762,99.53124681497962,99.53124681497962,2078.580078,0.02778707663741864,-0.009822729364192928,0.03760980600161157
2015-11-10,119.959999,196.76062773277738,1.6402186509919643,196.76062773277738,0.0,2081.719971,-0.011563533919457747,0.0015105951573544107,-0.013074129076812158
2015-11-11,109.480003,179.5711428312562,1.6402186509919643,179.5711428312562,0.0,2075.0,-0.08736242153519858,-0.0032280859546982565,-0.08413433558050032
2015-11-12,101.91999799999999,167.1710816286637,0.8201093254959821,83.58554081433185,83.58554081433185,2045.969971,-0.0690537522181105,-0.013990375421686796,-0.0550633767964237
